event_id,match_folder,candidate_rank,candidate_frame,frame_offset,inferred_foot,nearest_part,foot_ball_distance_m,ball_speed_m_s,previous_ball_speed_m_s,velocity_jump_m_s,position_delta_speed_m_s,previous_position_delta_speed_m_s,position_delta_jump_m_s,parquet_ball_speed_m_s,previous_parquet_ball_speed_m_s,parquet_velocity_jump_m_s,distance_cost,anchor_cost,jump_credit,total_contact_cost,top1_top2_cost_gap,selected,selected_by
18902400000444,Bayern_Hamburg,2,3414002,-3,right,right_ankle,1.6147557957338063,11.04020291987613,10.780578459749112,0.2596244601270179,11.04020291987613,10.780578459749112,0.2596244601270179,10.910345503152408,9.836009395868636,1.0743361072837718,1.6147557957338063,0.36,0.005192489202540358,1.969563306531266,0.003972859302699749,False,cost
18902400000444,Bayern_Hamburg,3,3414001,-4,right,right_ankle,1.5365871389003039,10.780578459749112,8.912471770982465,1.8681066887666464,10.780578459749112,8.912471770982465,1.8681066887666464,9.836009395868636,10.750662020882778,0.0,1.5365871389003039,0.48,0.03736213377533293,1.9792250051249711,0.003972859302699749,False,cost
18902400000444,Bayern_Hamburg,4,3414004,-1,right,right_ankle,1.8746596309668397,10.172833324631231,10.575912141461561,0.0,10.172833324631231,10.575912141461561,0.0,10.373933277689703,10.805330854284383,0.0,1.8746596309668397,0.12,0.0,1.9946596309668396,0.003972859302699749,False,cost
18902400000444,Bayern_Hamburg,5,3414005,0,right,right_ankle,2.055703059210227,10.843834860572354,10.172833324631231,0.671001535941123,10.843834860572354,10.172833324631231,0.671001535941123,10.508110726554335,10.373933277689703,0.1341774488646319,2.055703059210227,0.0,0.01342003071882246,2.042283028491404,0.003972859302699749,False,cost
18902400000451,Bayern_Hamburg,1,3415521,-2,right,right_toe,0.47161149440681743,33.725629887378545,14.077543738731013,19.648086148647533,33.725629887378545,14.077543738731013,19.648086148647533,2.6892373504912372,2.6843682423862103,0.0048691081050269425,0.47161149440681743,0.24,0.2,0.5116114944068175,-0.11022647247134848,True,position_delta_jump
18902400000451,Bayern_Hamburg,2,3415520,-3,right,right_ankle,0.2413850219354691,14.077543738731013,3.0012551297512746,11.076288608979738,14.077543738731013,3.0012551297512746,11.076288608979738,2.6843682423862103,2.9858478524482166,0.0,0.2413850219354691,0.36,0.2,0.40138502193546904,-0.11022647247134848,False,cost
18902400000451,Bayern_Hamburg,3,3415519,-4,left,left_ankle,0.322562801765126,3.0012551297512746,2.973077007585167,0.02817812216610749,3.0012551297512746,2.973077007585167,0.02817812216610749,2.9858478524482166,2.8507390692555625,0.13510878319265407,0.322562801765126,0.48,0.0005635624433221498,0.8019992393218038,-0.11022647247134848,False,cost
18902400000451,Bayern_Hamburg,4,3415518,-5,left,left_ankle,0.31808749579548934,2.973077007585167,2.7292175983804214,0.2438594092047457,2.973077007585167,2.7292175983804214,0.2438594092047457,2.8507390692555625,2.8445856417529014,0.006153427502661124,0.31808749579548934,0.6,0.004877188184094914,0.9132103076113944,-0.11022647247134848,False,cost
18902400000451,Bayern_Hamburg,5,3415522,-1,right,right_toe,0.8984982328798106,29.885608965994376,33.725629887378545,0.0,29.885608965994376,33.725629887378545,0.0,31.803291669885805,2.6892373504912372,29.11405431939457,0.8984982328798106,0.12,0.0,1.0184982328798107,-0.11022647247134848,False,cost
18902400000468,Bayern_Hamburg,1,3421463,-6,right,right_ankle,1.8024144526282382,15.630762272149548,19.372300835073947,0.0,15.630762272149548,19.372300835073947,0.0,19.938700100821098,20.02213629460649,0.0,1.8024144526282382,0.72,0.0,2.5224144526282384,0.032543924374163424,True,cost
